rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/success_rate,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/approx_kl,train/value_loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/std,train/loss,train/policy_gradient_loss,train/clip_range,train/n_updates,eval/success_rate,eval/mean_ep_length,eval/mean_reward
,,,,,500000,,17.049679,0.040706804022192955,-1.1963346004486084,28.693618774414062,0.5,0.0004,0.009980527684092522,0.1852453351020813,0.08659152965992689,0.2,122,0.0,512.0,408.6794738769531
512.0,7294,123,0.0,400.394287109375,503808,69,,,,,,,,,,,,,,
512.0,7353,124,0.0,401.0693054199219,507904,69,48.10588,0.06110373139381409,0.745099276304245,28.693775177001953,0.5,0.0004,0.009980333037674427,0.191387340426445,0.08488760143518448,0.2,123,,,
512.0,7411,125,0.0,403.3564758300781,512000,69,25.66894,0.0792776308953762,0.851526603102684,28.69399070739746,0.5,0.0004,0.009980050846934319,0.3256111741065979,0.142263725399971,0.2,124,,,
512.0,7470,126,0.0,404.9932556152344,516096,69,19.689701,0.2980113849043846,0.09165894985198975,28.694255828857422,0.49609375,0.0004,0.009979743510484695,0.34966742992401123,0.11669191159307957,0.2,125,,,
512.0,7529,127,0.0,407.78875732421875,520192,69,30.377726,0.04831658862531185,-0.9163557291030884,28.69456195831299,0.5,0.0004,0.00997937098145485,0.22578197717666626,0.10005432926118374,0.2,126,,,
512.0,7587,128,0.0,409.0369873046875,524288,69,17.564714,0.7880252301692963,0.24626129865646362,28.694833755493164,0.5,0.0004,0.009979141876101494,0.6676688194274902,0.08000189624726772,0.2,127,,,
512.0,7646,129,0.0,410.1331787109375,528384,69,16.900558,1.3121241331100464,-0.09930539131164551,28.695082664489746,0.498046875,0.0004,0.009978819638490677,0.7833045125007629,0.11416503600776196,0.2,128,,,
512.0,7704,130,0.0,411.47784423828125,532480,69,47.18667,1.7976378202438354,-0.25790536403656006,28.695343017578125,0.5,0.0004,0.009978564456105232,1.765507459640503,0.4358139354735613,0.2,129,,,
512.0,7762,131,0.0,412.7115478515625,536576,69,31.172203,1.4193789958953857,-0.31597900390625,28.695514678955078,0.5,0.0004,0.00997843686491251,0.9126863479614258,0.15214850287884474,0.2,130,,,
512.0,7820,132,0.0,412.49102783203125,540672,69,24.222645,1.4167933464050293,-0.6116906404495239,28.695605278015137,0.5,0.0004,0.009978365153074265,0.8923986554145813,0.13484118320047855,0.2,131,,,
512.0,7877,133,0.0,412.90692138671875,544768,69,19.442371,1.4263073205947876,-0.6515426635742188,28.695691108703613,0.49609375,0.0004,0.009978247806429863,1.1303019523620605,0.19424731750041246,0.2,132,,,
512.0,7935,134,0.0,412.251953125,548864,69,15.426374,0.9754966795444489,-0.3720839023590088,28.695858001708984,0.5,0.0004,0.009977994486689568,0.7188788652420044,0.1430434938520193,0.2,133,,,
512.0,7994,135,0.0,411.970703125,552960,69,40.025078,0.8715674579143524,-0.5637813806533813,28.696086883544922,0.5,0.0004,0.009977741166949272,0.7278676629066467,0.14929953403770924,0.2,134,,,
512.0,8052,136,0.0,411.46636962890625,557056,69,42.82051,0.5269168019294739,-0.2067122459411621,28.696292877197266,0.5,0.0004,0.00997753906995058,0.5673155188560486,0.14209853950887918,0.2,135,,,
512.0,8110,137,0.0,410.5668029785156,561152,69,12.81419,0.41666197776794434,0.06772631406784058,28.69646644592285,0.5,0.0004,0.009977358393371105,0.46579450368881226,0.14722201973199844,0.2,136,,,
512.0,8168,138,0.0,409.7216491699219,565248,69,48.855907,0.18949402123689651,-0.13663983345031738,28.69666576385498,0.5,0.0004,0.009977099485695362,0.369734525680542,0.14087532460689545,0.2,137,,,
512.0,8226,139,0.0,408.2684631347656,569344,69,50.467415,0.12901625782251358,-0.46008193492889404,28.696918487548828,0.5,0.0004,0.009976801462471485,0.362100750207901,0.14375380985438824,0.2,138,,,
512.0,8285,140,0.0,407.2229309082031,573440,69,25.86824,0.08471083268523216,-0.5551154613494873,28.697185516357422,0.5,0.0004,0.00997650995850563,0.2964608669281006,0.12163846148177981,0.2,139,,,
512.0,8343,141,0.0,405.942626953125,577536,69,7.7492113,0.07085990533232689,0.10604500770568848,28.697439193725586,0.5,0.0004,0.009976239874958992,0.22476153075695038,0.09947131015360355,0.2,140,,,
512.0,8401,142,0.0,404.9459228515625,581632,69,38.187336,0.07856307178735733,-0.29513657093048096,28.69758892059326,0.5,0.0004,0.009976180270314217,0.25453928112983704,0.10375976050272584,0.2,141,,,
512.0,8459,143,0.0,403.7043762207031,585728,69,12.431578,0.09701964259147644,-0.25276803970336914,28.697592735290527,0.5,0.0004,0.00997623335570097,0.23536059260368347,0.09104089019820094,0.2,142,,,
512.0,8516,144,0.0,403.78875732421875,589824,69,33.02024,0.07973750308156013,-0.13574838638305664,28.697522163391113,0.5,0.0004,0.009976336732506752,0.22894594073295593,0.0964621314778924,0.2,143,,,
512.0,8574,145,0.0,402.860595703125,593920,69,138.851,0.12682032212615013,0.4348406195640564,28.697343826293945,0.5,0.0004,0.009976629167795181,0.3025508522987366,0.11340260226279497,0.2,144,,,
512.0,8632,146,0.0,403.0299987792969,598016,69,81.314415,0.8927785754203796,0.8587024062871933,28.69708824157715,0.5,0.0004,0.009976903907954693,0.6133224964141846,0.15290795173496008,0.2,145,,,
512.0,8690,147,0.0,401.6229248046875,602112,69,92.50946,0.6807981133460999,0.6914065182209015,28.696821212768555,0.5,0.0004,0.009977218694984913,0.49654296040534973,0.14784093014895916,0.2,146,,,
512.0,8748,148,0.0,400.64227294921875,606208,69,48.655228,0.586806446313858,0.7006710469722748,28.696575164794922,0.5,0.0004,0.009977450594305992,0.4084379971027374,0.1314428634941578,0.2,147,,,
512.0,8806,149,0.0,400.7399597167969,610304,69,35.823166,0.5172849744558334,0.540684312582016,28.69635009765625,0.5,0.0004,0.009977719746530056,0.47686851024627686,0.1420508250594139,0.2,148,,,
512.0,8864,150,0.0,399.2239990234375,614400,69,56.799522,0.3592596501111984,0.22859400510787964,28.696085929870605,0.5,0.0004,0.009978038258850574,0.4275762438774109,0.12109407689422369,0.2,149,,,
512.0,8922,151,0.0,398.7588806152344,618496,69,68.83473,0.356996551156044,-0.31450533866882324,28.695823669433594,0.5,0.0004,0.009978306479752064,0.44836193323135376,0.10828652232885361,0.2,150,,,
512.0,8980,152,0.0,398.86676025390625,622592,69,76.99605,0.2917965427041054,-0.6595075130462646,28.695632934570312,0.5,0.0004,0.009978462010622025,0.3948834538459778,0.09830490685999393,0.2,151,,,
512.0,9037,153,0.0,399.02313232421875,626688,69,38.630512,0.32184670865535736,0.38296157121658325,28.695507049560547,0.5,0.0004,0.009978587739169598,0.4673745632171631,0.1249769413843751,0.2,152,,,
512.0,9095,154,0.0,399.2371520996094,630784,69,106.20795,0.29826943576335907,0.5184291005134583,28.69537925720215,0.5,0.0004,0.00997874978929758,0.49683094024658203,0.12536688055843115,0.2,153,,,
512.0,9153,155,0.0,399.938720703125,634880,69,137.0207,0.3383842036128044,0.7675385475158691,28.695242881774902,0.5,0.0004,0.009978890419006348,0.5235235095024109,0.13637814577668905,0.2,154,,,
512.0,9211,156,0.0,400.0863037109375,638976,69,180.58292,0.2945737689733505,0.7861842215061188,28.69510269165039,0.5,0.0004,0.009979061782360077,0.5233291983604431,0.15845269802957773,0.2,155,,,
512.0,9268,157,0.0,399.867919921875,643072,69,432.58026,0.28841544687747955,0.7850712984800339,28.694927215576172,0.5,0.0004,0.00997928250581026,0.48095130920410156,0.15597506798803806,0.2,156,,,
512.0,9327,158,0.0,400.57281494140625,647168,69,829.5584,0.27807167172431946,0.7574147135019302,28.694732666015625,0.5,0.0004,0.009979498572647572,0.4552432894706726,0.14550879132002592,0.2,157,,,
512.0,9384,159,0.0,402.1590881347656,651264,69,392.47052,0.42296817898750305,0.4509860873222351,28.694562911987305,0.5,0.0004,0.009979663416743279,0.5396509170532227,0.17148355580866337,0.2,158,,,
512.0,9442,160,0.0,404.0406188964844,655360,69,624.49536,0.0814235657453537,0.7361839413642883,28.69441318511963,0.5,0.0004,0.009979833848774433,0.31994113326072693,0.13703007623553276,0.2,159,,,
512.0,9500,161,0.0,404.3226623535156,659456,69,563.3417,0.05059945024549961,0.5650642514228821,28.69429111480713,0.5,0.0004,0.009979937225580215,0.2658604383468628,0.12158650532364845,0.2,160,,,
512.0,9558,162,0.0,404.6175537109375,663552,69,416.7738,0.06661045551300049,0.24408447742462158,28.694241523742676,0.5,0.0004,0.009979945607483387,0.23257778584957123,0.09890831261873245,0.2,161,,,
512.0,9616,163,0.0,404.7372131347656,667648,69,279.08496,0.047700757160782814,0.19357514381408691,28.694232940673828,0.5,0.0004,0.009979957714676857,0.20206283032894135,0.08860891126096249,0.2,162,,,
512.0,9674,164,0.0,405.4161376953125,671744,69,177.33768,0.03308221697807312,-0.8057812452316284,28.694202423095703,0.5,0.0004,0.009980013594031334,0.20780354738235474,0.09566927328705788,0.2,163,,,
512.0,9732,165,0.0,404.5518493652344,675840,69,250.39142,0.0401762705296278,-3.196828842163086,28.694159507751465,0.5,0.0004,0.009980054572224617,0.17709387838840485,0.07632470363751054,0.2,164,,,
512.0,9790,166,0.0,405.0920715332031,679936,69,125.95427,0.05950051173567772,-6.496914863586426,28.694169998168945,0.5,0.0004,0.009979990310966969,0.18239642679691315,0.07847435027360916,0.2,165,,,
512.0,9848,167,0.0,405.2566833496094,684032,69,129.62848,0.04317882098257542,-8.281543731689453,28.69420051574707,0.5,0.0004,0.009979989379644394,0.1821812093257904,0.08531697653234005,0.2,166,,,
512.0,9907,168,0.0,405.6275634765625,688128,69,51.772823,0.07394207268953323,-1.905048131942749,28.694189071655273,0.5,0.0004,0.009980018250644207,0.20501384139060974,0.08514720946550369,0.2,167,,,
512.0,9966,169,0.0,404.8700256347656,692224,69,26.260532,0.12045757845044136,-5.838680744171143,28.694156646728516,0.5,0.0004,0.009980062022805214,0.206777423620224,0.08223433652892709,0.2,168,,,
512.0,10026,170,0.0,404.7398376464844,696320,69,28.680958,0.09672392159700394,-3.2482452392578125,28.69412612915039,0.5,0.0004,0.009980089031159878,0.17189866304397583,0.07334541529417038,0.2,169,,,
512.0,10085,171,0.0,404.1733093261719,700416,69,10.943449,0.11934445425868034,-1.0138356685638428,28.694091796875,0.5,0.0004,0.009980140253901482,0.20050424337387085,0.08767487481236458,0.2,170,,,
512.0,10144,172,0.0,402.9228210449219,704512,69,5.138682,0.10866054520010948,0.47839003801345825,28.694058418273926,0.498046875,0.0004,0.009980163536965847,0.21816882491111755,0.09498299937695265,0.2,171,,,
512.0,10203,173,0.0,403.67620849609375,708608,69,5.7891,0.17586306482553482,0.7792110294103622,28.694031715393066,0.498046875,0.0004,0.009980198927223682,0.2929844260215759,0.1150914616882801,0.2,172,,,
512.0,10263,174,0.0,403.7293395996094,712704,69,10.889618,0.11170097067952156,0.598645031452179,28.69399642944336,0.5,0.0004,0.00998024083673954,0.335659921169281,0.1513257659971714,0.2,173,,,
512.0,10322,175,0.0,403.7520751953125,716800,69,21.107918,0.12167597562074661,0.7133074104785919,28.69394588470459,0.5,0.0004,0.009980310685932636,0.273507297039032,0.11587522272020578,0.2,174,,,
512.0,10382,176,0.0,403.2916259765625,720896,69,68.460464,0.12821438908576965,0.7763332575559616,28.693860054016113,0.5,0.0004,0.009980431757867336,0.33201366662979126,0.1500767171382904,0.2,175,,,
512.0,10441,177,0.0,404.41912841796875,724992,69,44.614494,0.1209816075861454,-2.315424919128418,28.693750381469727,0.5,0.0004,0.009980552829802036,0.2081177830696106,0.09308619052171707,0.2,176,,,
512.0,10501,178,0.0,404.42913818359375,729088,69,98.58523,0.10916699841618538,-1.2580695152282715,28.693620681762695,0.5,0.0004,0.009980718605220318,0.21916650235652924,0.09284359682351351,0.2,177,,,
512.0,10560,179,0.0,404.8294982910156,733184,69,172.05408,0.06697515863925219,-2.6187856197357178,28.693506240844727,0.5,0.0004,0.009980808943510056,0.20240624248981476,0.09552307426929474,0.2,178,,,
512.0,10620,180,0.0,405.3559265136719,737280,69,257.79242,0.059677138924598694,-2.779672145843506,28.69344139099121,0.5,0.0004,0.009980862028896809,0.18788962066173553,0.08831589668989182,0.2,179,,,
512.0,10680,181,0.0,406.7030334472656,741376,69,332.1931,0.059354232624173164,-2.750612735748291,28.693425178527832,0.5,0.0004,0.009980843402445316,0.21484553813934326,0.10000797733664513,0.2,180,,,
512.0,10740,182,0.0,407.86993408203125,745472,69,197.21295,0.05025966465473175,-2.605013132095337,28.69347095489502,0.5,0.0004,0.009980757720768452,0.21993663907051086,0.10183209367096424,0.2,181,,,
512.0,10799,183,0.0,407.49188232421875,749568,69,124.07096,0.028815224766731262,0.2574158310890198,28.693553924560547,0.5,0.0004,0.009980658069252968,0.21349960565567017,0.10345872770994902,0.2,182,,,
512.0,10859,184,0.0,407.8739013671875,753664,69,247.90034,0.023007512092590332,-1.9404222965240479,28.693659782409668,0.5,0.0004,0.009980526752769947,0.1950291246175766,0.09201359190046787,0.2,183,,,
512.0,10918,185,0.0,408.8699645996094,757760,69,428.883,0.03452771808952093,-1.953942060470581,28.693727493286133,0.5,0.0004,0.009980506263673306,0.2073206603527069,0.09351621475070715,0.2,184,,,
512.0,10978,186,0.0,408.0533142089844,761856,69,260.445,0.023513639345765114,-1.7610118389129639,28.6937255859375,0.5,0.0004,0.009980528615415096,0.18380248546600342,0.08395916782319546,0.2,185,,,
512.0,11037,187,0.0,407.37078857421875,765952,69,196.79971,0.030643511563539505,-2.2298054695129395,28.693720817565918,0.5,0.0004,0.009980518370866776,0.20312516391277313,0.08973456802777946,0.2,186,,,
512.0,11096,188,0.0,408.03863525390625,770048,69,67.18466,0.03263354115188122,-4.236016273498535,28.693732261657715,0.5,0.0004,0.009980504401028156,0.1626976579427719,0.06794636324048042,0.2,187,,,
512.0,11155,189,0.0,407.3297119140625,774144,69,123.49568,0.03301056148484349,-4.414823532104492,28.693766593933105,0.5,0.0004,0.009980442002415657,0.19103816151618958,0.08265759330242872,0.2,188,,,
512.0,11214,190,0.0,407.03143310546875,778240,69,75.83004,0.04071425646543503,-6.47308349609375,28.693808555603027,0.5,0.0004,0.00998041033744812,0.16794109344482422,0.06924023851752281,0.2,189,,,
512.0,11273,191,0.0,406.7035827636719,782336,69,128.65439,0.04955085925757885,-5.890946865081787,28.693835258483887,0.5,0.0004,0.009980385191738605,0.18546389043331146,0.07744423393160105,0.2,190,,,
512.0,11332,192,0.0,405.4571533203125,786432,69,204.55591,0.03709765709936619,-6.7000412940979,28.693861961364746,0.5,0.0004,0.009980352595448494,0.1690007746219635,0.07156190276145935,0.2,191,,,
512.0,11392,193,0.0,403.75140380859375,790528,69,155.86882,0.03230148646980524,-2.6897826194763184,28.6939115524292,0.5,0.0004,0.009980274364352226,0.17283087968826294,0.0770452618598938,0.2,192,,,
512.0,11450,194,0.0,403.84539794921875,794624,69,67.409096,0.03227773308753967,-2.240293502807617,28.6939697265625,0.5,0.0004,0.009980225004255772,0.1891290545463562,0.08513219282031059,0.2,193,,,
512.0,11510,195,0.0,403.11761474609375,798720,69,38.156677,0.03975136950612068,-2.4412600994110107,28.69402503967285,0.5,0.0004,0.009980155155062675,0.16678914427757263,0.07427084632217884,0.2,194,,,
512.0,11569,196,0.0,404.3331604003906,802816,69,44.6159,0.039302458986639977,-18.344655990600586,28.694090843200684,0.5,0.0004,0.009980080649256706,0.12260220944881439,0.050439462065696716,0.2,195,,,
512.0,11628,197,0.0,403.3883972167969,806912,69,28.172224,0.04525036737322807,-12.961983680725098,28.694204330444336,0.5,0.0004,0.009979905560612679,0.13799074292182922,0.056874336674809456,0.2,196,,,
512.0,11688,198,0.0,402.8185119628906,811008,69,14.403215,0.03800237737596035,-16.140302658081055,28.694358825683594,0.5,0.0004,0.009979741647839546,0.1349552422761917,0.05863874778151512,0.2,197,,,
512.0,11747,199,0.0,403.4195251464844,815104,69,11.8001,0.03288334794342518,-10.676002502441406,28.694534301757812,0.5,0.0004,0.009979518130421638,0.11957113444805145,0.05090407654643059,0.2,198,,,
512.0,11806,200,0.0,403.6977233886719,819200,69,16.29634,0.02668248675763607,-13.474103927612305,28.694743156433105,0.5,0.0004,0.009979275986552238,0.1732865869998932,0.08073463849723339,0.2,199,,,
512.0,11866,201,0.0,404.23602294921875,823296,69,27.815115,0.04319003503769636,-7.996677398681641,28.694921493530273,0.5,0.0004,0.009979123249650002,0.15873464941978455,0.06184697709977627,0.2,200,,,
512.0,11925,202,0.0,404.9916687011719,827392,69,36.951065,0.029410800896584988,-10.940244674682617,28.6950740814209,0.5,0.0004,0.009978937916457653,0.1271616816520691,0.05727596394717693,0.2,201,,,
512.0,11984,203,0.0,405.6731262207031,831488,69,30.81012,0.010950414463877678,-2.280956268310547,28.695280075073242,0.5,0.0004,0.009978664107620716,0.22373802959918976,0.11078252084553242,0.2,202,,,
512.0,12043,204,0.0,407.3241882324219,835584,69,34.711903,0.012717128731310368,-4.682094097137451,28.695545196533203,0.5,0.0004,0.00997835397720337,0.19155950844287872,0.0916220061480999,0.2,203,,,
512.0,12102,205,0.0,407.6145324707031,839680,69,47.500813,0.016740302555263042,-3.835010528564453,28.695828437805176,0.5,0.0004,0.009978036396205425,0.14571316540241241,0.0695913196541369,0.2,204,,,
512.0,12161,206,0.0,408.49200439453125,843776,69,33.81774,0.02014841022901237,-2.218149185180664,28.696097373962402,0.5,0.0004,0.009977756068110466,0.19876958429813385,0.09853806486353278,0.2,205,,,
512.0,12220,207,0.0,409.71221923828125,847872,69,76.32197,0.017894658260047436,-1.2081458568572998,28.69636344909668,0.5,0.0004,0.009977446869015694,0.1978093385696411,0.0938507099635899,0.2,206,,,
512.0,12279,208,0.0,410.0030517578125,851968,69,286.3019,0.008139930432662368,-1.1685197353363037,28.696638107299805,0.5,0.0004,0.009977146983146667,0.18157145380973816,0.0886470703408122,0.2,207,,,
512.0,12338,209,0.0,409.68817138671875,856064,69,193.85194,0.019748564809560776,-0.4836893081665039,28.6968355178833,0.5,0.0004,0.009977010078728199,0.20059075951576233,0.09438863955438137,0.2,208,,,
512.0,12398,210,0.0,408.5386657714844,860160,69,59.582787,0.015052231959998608,-0.1451413631439209,28.696971893310547,0.5,0.0004,0.009976841509342194,0.23490840196609497,0.11374068818986416,0.2,209,,,
512.0,12456,211,0.0,408.9106140136719,864256,69,53.79717,0.024595001712441444,0.033883631229400635,28.697148323059082,0.5,0.0004,0.009976613335311413,0.19599607586860657,0.0924531277269125,0.2,210,,,
512.0,12515,212,0.0,409.4133605957031,868352,69,14.831718,0.023004598915576935,0.20998871326446533,28.69735622406006,0.5,0.0004,0.00997637677937746,0.26550397276878357,0.12876209430396557,0.2,211,,,
512.0,12574,213,0.0,409.7601623535156,872448,69,4.7322707,0.021517514251172543,0.3311464786529541,28.697571754455566,0.49609375,0.0004,0.009976130910217762,0.21349360048770905,0.1015340075828135,0.2,212,,,
512.0,12633,214,0.0,409.23370361328125,876544,69,7.321511,0.025976093485951424,0.440388560295105,28.69778823852539,0.498046875,0.0004,0.00997589249163866,0.19466948509216309,0.08919810503721237,0.2,213,,,
512.0,12693,215,0.0,410.1175842285156,880640,69,21.285353,0.020931508392095566,0.5943728983402252,28.697976112365723,0.5,0.0004,0.009975709021091461,0.23883169889450073,0.11390533111989498,0.2,214,,,
512.0,12752,216,0.0,409.6325378417969,884736,69,32.195152,0.014211855828762054,0.7119924426078796,28.698115348815918,0.5,0.0004,0.00997557770460844,0.2522677183151245,0.121498953551054,0.2,215,,,
512.0,12811,217,0.0,408.9559020996094,888832,69,46.329937,0.009659845381975174,0.725134015083313,28.69816780090332,0.5,0.0004,0.009975587017834187,0.31554415822029114,0.15518740564584732,0.2,216,,,
512.0,12872,218,0.0,410.21636962890625,892928,69,21.423733,0.019775936380028725,0.8203475177288055,28.69813823699951,0.5,0.0004,0.009975637309253216,0.20020955801010132,0.0945064015686512,0.2,217,,,
512.0,12933,219,0.0,410.2318115234375,897024,69,29.003757,0.008637030841782689,-0.7548251152038574,28.698113441467285,0.5,0.0004,0.009975635446608067,0.18345604836940765,0.08869405835866928,0.2,218,,,
512.0,12995,220,0.0,409.37615966796875,901120,69,26.160889,0.014129975344985723,-1.311300277709961,28.698166847229004,0.5,0.0004,0.009975511580705643,0.1334386169910431,0.06386618316173553,0.2,219,,,
512.0,13055,221,0.0,410.8384704589844,905216,69,30.133432,0.013104833429679275,-3.15047550201416,28.69827938079834,0.5,0.0004,0.009975378401577473,0.31885701417922974,0.15822158381342888,0.2,220,,,
512.0,13114,222,0.0,412.010498046875,909312,69,39.49488,0.017698086332529783,-1.7405099868774414,28.698461532592773,0.5,0.0004,0.009975099004805088,0.1427839994430542,0.06876587588340044,0.2,221,,,
512.0,13174,223,0.0,413.2360534667969,913408,69,39.436924,0.018405703827738762,-1.4658374786376953,28.698665618896484,0.5,0.0004,0.009974922053515911,0.17832039296627045,0.08653056249022484,0.2,222,,,
512.0,13232,224,0.0,414.4457092285156,917504,69,79.70178,0.011573805590160191,-1.9329860210418701,28.69885540008545,0.5,0.0004,0.009974675253033638,0.34160125255584717,0.16990742180496454,0.2,223,,,
512.0,13290,225,0.0,415.18975830078125,921600,69,81.46178,0.03139875642955303,-1.3143188953399658,28.69907855987549,0.5,0.0004,0.009974421933293343,0.29434043169021606,0.1436831671744585,0.2,224,,,
512.0,13348,226,0.0,415.3807678222656,925696,69,57.89028,0.037936534732580185,-3.3718490600585938,28.699338912963867,0.5,0.0004,0.009974092245101929,0.14791205525398254,0.06512058153748512,0.2,225,,,
512.0,13407,227,0.0,415.61370849609375,929792,69,59.5941,0.022260771598666906,-7.540876388549805,28.699621200561523,0.5,0.0004,0.009973793290555477,0.23997454345226288,0.11761140637099743,0.2,226,,,
512.0,13465,228,0.0,415.6993103027344,933888,69,36.468826,0.019909820053726435,-6.026499271392822,28.699899673461914,0.5,0.0004,0.009973474778234959,0.20557907223701477,0.10203262977302074,0.2,227,,,
512.0,13523,229,0.0,415.052001953125,937984,69,24.055763,0.02155507868155837,-5.1890549659729,28.700214385986328,0.5,0.0004,0.009973091073334217,0.11856681108474731,0.05695746839046478,0.2,228,,,
512.0,13581,230,0.0,416.9327087402344,942080,69,57.194572,0.011321793543174863,-11.883890151977539,28.700568199157715,0.5,0.0004,0.00997268594801426,0.21759021282196045,0.10824692063033581,0.2,229,,,
512.0,13640,231,0.0,416.5522155761719,946176,69,56.482353,0.009490013122558594,-4.278940677642822,28.70090389251709,0.5,0.0004,0.009972344152629375,0.17794571816921234,0.08800538443028927,0.2,230,,,
512.0,13699,232,0.0,417.046142578125,950272,69,41.567352,0.015675674891099334,-13.078582763671875,28.701181411743164,0.5,0.0004,0.009972070343792439,0.27030888199806213,0.13425346370786428,0.2,231,,,
512.0,13757,233,0.0,418.5899658203125,954368,69,75.35516,0.007296753581613302,-6.6437153816223145,28.701387405395508,0.5,0.0004,0.009971888735890388,0.23614148795604706,0.11711061466485262,0.2,232,,,
512.0,13815,234,0.0,419.8672180175781,958464,69,189.73268,0.00921781046781689,-18.449844360351562,28.70159912109375,0.5,0.0004,0.009971600957214832,0.125287264585495,0.058472014497965574,0.2,233,,,
512.0,13874,235,0.0,419.41229248046875,962560,69,168.7803,0.007596255280077457,-2.948458194732666,28.70186996459961,0.5,0.0004,0.009971287101507187,0.13074693083763123,0.06243118364363909,0.2,234,,,
512.0,13932,236,0.0,419.14825439453125,966656,69,81.86041,0.005856740055605769,-0.9680163860321045,28.70223331451416,0.5,0.0004,0.00997079536318779,0.26725202798843384,0.1321623120456934,0.2,235,,,
512.0,13990,237,0.0,418.9068603515625,970752,69,54.921154,0.00821352400816977,-1.8553590774536133,28.702598571777344,0.5,0.0004,0.009970477782189846,0.1743031144142151,0.08479065354913473,0.2,236,,,
512.0,14049,238,0.0,419.4579772949219,974848,69,44.484196,0.00624904059804976,-6.545355319976807,28.70283794403076,0.5,0.0004,0.009970265440642834,0.11039602011442184,0.0529056042432785,0.2,237,,,
512.0,14108,239,0.0,419.1734313964844,978944,69,47.23252,0.0055634030140936375,-5.03147554397583,28.703046798706055,0.5,0.0004,0.009970014914870262,0.27978846430778503,0.13817522395402193,0.2,238,,,
512.0,14166,240,0.0,418.8836364746094,983040,69,28.203484,0.00537261925637722,-1.1350696086883545,28.703248977661133,0.5,0.0004,0.009969816543161869,0.2458362728357315,0.12107979319989681,0.2,239,,,
512.0,14225,241,0.0,418.3509521484375,987136,69,61.118404,0.006049331743270159,-2.328627586364746,28.703420639038086,0.5,0.0004,0.009969634003937244,0.2765686810016632,0.13656587339937687,0.2,240,,,
512.0,14284,242,0.0,418.67718505859375,991232,69,57.72757,0.006122698890976608,-2.4175608158111572,28.703580856323242,0.5,0.0004,0.009969462640583515,0.21737897396087646,0.10635514371097088,0.2,241,,,
512.0,14343,243,0.0,417.4242248535156,995328,69,65.15106,0.009602140868082643,-0.9676995277404785,28.70372200012207,0.5,0.0004,0.009969322010874748,0.2088956981897354,0.10159709304571152,0.2,242,,,
512.0,14402,244,0.0,416.776611328125,999424,69,51.21177,0.009429020341485739,-1.747046947479248,28.703795433044434,0.5,0.0004,0.009969298727810383,0.27433592081069946,0.13513930793851614,0.2,243,,,
,,,,,1000000,,56.30564,0.00809264020062983,-2.595463752746582,28.703831672668457,0.5,0.0004,0.009969244711101055,0.26243317127227783,0.1297263242304325,0.2,244,0.0,512.0,411.687255859375
512.0,14601,245,0.0,415.3291320800781,1003520,68,,,,,,,,,,,,,,
